State : ARG    : COND   : GLOBVARS : INSTRUC : LOCVARS : BODY   : BINOP  : PROG   : PROGPRIME : COMMAND : EPILOG : SIMPLE : UNOP   : CONST  : OP     : FUNCTIONS : VTYP   : HEADER : VNAME  : SUBFUNCS : PROLOG : BRANCH : COMPOSIT : ALGO   : ASSIGN : FNAME  : TERM   : ATOMIC : DECL   : <input : eq     : main   : not    : T_Token : mul    : print  : ;      : V_Token : sub    : if     : else   : N_Token : end    : {      : grt    : or     : div    : sqrt   : and    : =      : F_Token : $      : void   : return : (      : ,      : begin  : add    : )      : num    : }      : then   : halt   : text   : skip  
S138 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : R38    : error  : error  : error 
S137 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : G34    : error  : error     : error  : error  : G51    : error    : error  : error  : error    : error  : error  : error  : error  : G147   : error  : error  : error  : error  : error  : S24     : error  : error  : error  : S36     : error  : error  : error  : S40     : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S136 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : S146   : error  : error  : error  : error  : error  : error  : error  : error  : error 
S135 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : S145   : error  : error  : error  : error  : error  : error  : error  : error  : error 
S134 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : R56    : error  : error  : error  : error  : error  : error  : error  : error   : R56    : R56    : error  : error  : error  : error  : error  : error  : R56    : error  : error  : error  : error  : error 
S133 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : S144   : error  : error  : error  : error  : error  : error  : error  : error  : error 
S132 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : G34    : error  : error     : error  : error  : G51    : error    : error  : error  : error    : error  : error  : error  : error  : G116   : error  : error  : error  : error  : error  : S24     : error  : error  : error  : S36     : error  : error  : error  : S40     : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S131 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : G143   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : S19    : error  : error  : error  : error  : error  : error  : error  : error 
S130 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : S142   : error  : error  : error  : error  : error  : error  : error  : error  : error 
S129 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : S141   : error  : error  : error  : error  : error  : error  : error  : error  : error 
S128 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : S140   : error  : error  : error  : error  : error  : error 
S127 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : S139   : error  : error  : error  : error  : error  : error 
S58 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : S79    : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S57 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R12    : error   : error  : error  : R12    : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : R12    : R12    : error  : error  : error  : error  : error  : error  : R12    : R12    : error  : error  : error  : error 
S56 : error  : error  : error    : G78     : error   : error  : error  : error  : error     : G16     : error  : error  : error  : error  : error  : error     : error  : error  : G59    : error    : error  : G13    : error    : error  : G12    : G22    : error  : error  : error  : error  : error  : error  : error  : error   : error  : S30    : error  : S36     : error  : S37    : error  : error   : R13    : error  : error  : error  : error  : error  : error  : error  : S9      : error  : error  : S14    : error  : error  : error  : error  : error  : error  : error  : error  : S27    : error  : S29   
S55 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : R8      : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S54 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : G77    : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : S36     : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S53 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : G76    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : S19    : error  : error  : error  : error  : error  : error  : error  : error 
S52 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R21    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S51 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R22    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : R22    : error  : error  : R22    : error  : error  : error  : error  : error  : error 
S50 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : G61    : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : S9      : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S49 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : R52    : error  : error  : error  : error  : error  : error  : error  : error   : R52    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S48 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : R53    : error  : error  : error  : error  : error  : error  : error  : error   : R53    : R53    : error  : error  : error  : error  : error  : error  : R53    : error  : error  : error  : error  : error 
S47 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : S75    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S46 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : S74    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S45 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : R47    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S44 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : R49    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S43 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : R34    : error  : error  : R34    : error  : error  : error  : error  : error  : error 
S42 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R30    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : R30    : error  : error  : R30    : error  : error  : error  : error  : error  : error 
S41 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : R61    : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S40 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R24    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : R24    : error  : error  : R24    : error  : error  : error  : error  : error  : error 
S39 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : R58    : error  : error  : error  : R58    : error 
S38 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R31    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : R31    : error  : error  : R31    : error  : error  : error  : error  : error  : error 
S37 : error  : G71    : error    : error   : error   : error  : G72    : error  : error     : error   : error  : G10    : G73    : error  : error  : error     : error  : error  : error  : error    : error  : error  : G11      : error  : error  : error  : error  : error  : error  : error  : S6     : error  : S7     : error   : S32    : error  : error  : error   : S35    : error  : error  : error   : error  : error  : S44    : S45    : S5     : S8     : S4     : error  : error   : error  : error  : error  : error  : error  : error  : S18    : error  : error  : error  : error  : error  : error  : error 
S36 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : R10    : error  : error  : error  : error   : error  : error  : R10    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : R10    : error   : error  : error  : error  : error  : R10    : error  : error  : R10    : error  : error  : error  : error  : error  : error 
S35 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : R43    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S34 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R23    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : R23    : error  : error  : R23    : error  : error  : error  : error  : error  : error 
S33 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : G70    : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : S36     : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S32 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : R44    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S31 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : S69    : error  : error  : error  : error   : error  : error  : R22    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : S68    : error   : error  : error  : error  : error  : R22    : error  : error  : R22    : error  : error  : error  : error  : error  : error 
S30 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : G34    : error  : error     : error  : error  : G51    : error    : error  : error  : error    : error  : error  : error  : error  : G67    : error  : error  : error  : error  : error  : S24     : error  : error  : error  : S36     : error  : error  : error  : S40     : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
S29 : error  : error  : error    : error   : error   : error  : error  : error  : error     : error   : error  : error  : error  : error  : error  : error     : error  : error  : error  : error    : error  : error  : error    : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : R15    : error   : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error   : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error  : error 
